GENDER,AGE_6,AGE_12,EDUC,NOC_10,NAICS_21,PROV,FTPTMAIN,PERMTEMP,UNION,ESTSIZE,MARSTAT,HRLYEARN,SURVYEAR,SURVMNTH,YEAR,MONTH,FINALWT,source,HAS_VALID_WAGE,IS_FEMALE,IS_FULLTIME,IS_PERMANENT,IS_UNION,HAS_DEGREE,AGE_APPROX,EDUC_COMPLETE_AGE,EXPERIENCE_PROXY,EXPERIENCE_SQ,LOG_HRLYEARN,cpi,gdp_growth,unemployment,interest_rate,inflation,recession,covid,deflator,REAL_HRLYEARN,LOG_REAL_HRLYEARN,ECONOMIC_PERIOD,GENDER_LABEL,PROV_LABEL,EDUC_LABEL,AGE_6_LABEL,AGE_12_LABEL,NOC_10_LABEL,NAICS_21_LABEL,FTPTMAIN_LABEL,UNION_LABEL,PERMTEMP_LABEL,ESTSIZE_LABEL,MARSTAT_LABEL,PROV_ABBREV
1,1,2,3,3,21,10,1,1,1,6,2,23.2,2010,9,2010,9,1053.2,Synthetic,True,0,1,1,1,0,20,20,0,0,3.1441522786722644,116.5,3.1,8.1,0.59,-4.272801972062446,0,0,1.0,23.2,3.1441522786722644,pre_crisis,Male,Newfoundland and Labrador,Postsecondary certificate/diploma,15-24,20-24,Health,Mining/Oil/Gas,Full-time,Union member,Permanent,Unknown,Common-law,NL
1,1,2,1,4,87,35,1,1,1,2,1,21.21,2021,1,2021,1,1034.77,Synthetic,True,0,1,1,1,0,20,18,2,4,3.0544727685765913,141.6,5.0,7.5,0.25,21.5450643776824,0,1,0.8227401129943503,17.45031779661017,2.859357860322727,covid,Male,Ontario,High school graduate,15-24,20-24,Education/Law/Social/Government,,Full-time,Union member,Permanent,20-99 employees,Married,ON
2,4,8,3,9,84,24,1,1,3,5,1,34.34,2016,2,2016,2,1338.66,Synthetic,True,1,1,1,0,0,50,20,30,900,3.5363108554693294,128.4,1.0,7.0,0.5,-9.322033898305083,0,0,0.9073208722741433,31.157398753894082,3.439051737219224,oil_shock,Female,Quebec,Postsecondary certificate/diploma,45-54,50-54,Manufacturing/Utilities,,Full-time,Non-unionized,Permanent,1000+ employees,Married,QC
1,3,6,3,4,64,35,1,1,3,1,1,32.46,2013,3,2013,3,1480.54,Synthetic,True,0,1,1,0,0,40,20,20,400,3.480008562086445,122.8,2.3,7.1,1.0,-4.3613707165109155,0,0,0.9486970684039088,30.79470684039088,3.427342819379158,pre_crisis,Male,Ontario,Postsecondary certificate/diploma,35-44,40-44,Education/Law/Social/Government,,Full-time,Non-unionized,Permanent,<20 employees,Married,ON
2,6,12,0,1,69,13,1,1,3,5,2,21.87,2019,4,2019,4,1048.78,Synthetic,True,1,1,1,0,0,70,16,54,2916,3.0851158346886765,136.0,1.9,5.7,1.75,10.749185667752448,0,0,0.8566176470588235,18.73422794117647,2.9303522219583797,recovery,Female,New Brunswick,Less than high school,65+,70+,Business/Finance/Admin,,Full-time,Non-unionized,Permanent,1000+ employees,Common-law,NB
1,4,8,2,4,75,35,1,2,3,5,1,41.33,2022,10,2022,10,810.33,Synthetic,True,0,1,0,0,0,50,19,31,961,3.721588628523641,151.2,3.8,5.3,2.5,11.176470588235276,0,0,0.7705026455026456,31.84487433862434,3.4608764377839636,inflation,Male,Ontario,Some postsecondary,45-54,50-54,Education/Law/Social/Government,,Full-time,Non-unionized,Temporary,1000+ employees,Married,ON
2,1,2,3,6,42,24,1,1,2,1,2,11.03,2011,9,2011,9,1455.82,Synthetic,True,1,1,1,0,0,20,20,0,0,2.400618833265411,119.9,3.1,7.5,1.0,-20.70105820105819,0,0,0.9716430358632193,10.717222685571308,2.3718520442376976,pre_crisis,Female,Quebec,Postsecondary certificate/diploma,15-24,20-24,Sales and Service,,Full-time,Covered by collective agreement,Permanent,<20 employees,Common-law,QC
2,3,6,3,0,28,48,1,1,1,1,6,49.11,2019,10,2019,10,1327.26,Synthetic,True,1,1,1,1,0,40,20,20,400,3.894062680051153,136.0,1.9,5.7,1.75,13.427856547122596,0,0,0.8566176470588235,42.06849264705882,3.7392990673208564,recovery,Female,Alberta,Postsecondary certificate/diploma,35-44,40-44,Management,,Full-time,Union member,Permanent,<20 employees,"Single, never married",AB
1,3,6,2,3,14,47,2,2,3,2,5,31.69,2014,6,2014,6,1384.05,Synthetic,True,0,0,0,0,0,40,19,21,441,3.4560011737028296,125.2,2.9,6.9,1.0,-7.941176470588229,0,0,0.9305111821086262,29.487899361022365,3.3839799880425865,pre_crisis,Male,Saskatchewan,Some postsecondary,35-44,40-44,Health,,Part-time,Non-unionized,Temporary,20-99 employees,Divorced,SK
1,1,2,2,4,90,13,1,1,3,2,1,19.33,2015,1,2015,1,946.08,Synthetic,True,0,1,1,0,0,20,19,1,1,2.9616582932202395,126.6,0.7,6.9,0.63,1.1182108626198062,0,0,0.920221169036335,17.787875197472353,2.878517056515919,oil_shock,Male,New Brunswick,Some postsecondary,15-24,20-24,Education/Law/Social/Government,,Full-time,Non-unionized,Permanent,20-99 employees,Married,NB
2,5,10,5,4,61,48,2,1,1,5,6,35.62,2018,12,2018,12,1251.96,Synthetic,True,1,0,1,1,1,60,25,35,1225,3.5729072778615154,133.4,2.8,5.8,1.42,5.371248025276465,0,0,0.8733133433283358,31.10742128935532,3.4374464173857473,recovery,Female,Alberta,Above bachelor's degree,55-64,60-64,Education/Law/Social/Government,Education,Part-time,Union member,Permanent,1000+ employees,"Single, never married",AB
2,5,10,0,3,57,35,1,1,1,1,1,23.19,2013,9,2013,9,962.9,Synthetic,True,1,1,1,1,0,60,16,44,1936,3.1437211512674406,122.8,2.3,7.1,1.0,-7.946026986506749,0,0,0.9486970684039088,22.000285016286647,3.0910554085601536,pre_crisis,Female,Ontario,Less than high school,55-64,60-64,Health,,Full-time,Union member,Permanent,<20 employees,Married,ON
2,2,4,5,6,64,35,1,1,1,4,5,36.05,2011,6,2011,6,808.13,Synthetic,True,1,1,1,1,1,30,25,5,25,3.584906863730958,119.9,3.1,7.5,1.0,-2.3615635179152994,0,0,0.9716430358632193,35.027731442869054,3.5561400747032446,pre_crisis,Female,Ontario,Above bachelor's degree,25-34,30-34,Sales and Service,,Full-time,Union member,Permanent,500-999 employees,Divorced,ON
2,2,4,0,9,35,24,1,1,3,2,1,11.47,2014,4,2014,4,909.95,Synthetic,True,1,1,1,0,0,30,16,14,196,2.4397349311412793,125.2,2.9,6.9,1.0,4.420350291909925,0,0,0.9305111821086262,10.672963258785943,2.3677137454810366,pre_crisis,Female,Quebec,Less than high school,25-34,30-34,Manufacturing/Utilities,,Full-time,Non-unionized,Permanent,20-99 employees,Married,QC
1,1,2,2,9,20,48,1,1,3,3,3,16.23,2012,4,2012,4,1445.96,Synthetic,True,0,1,1,0,0,20,19,1,1,2.7868613815264998,121.7,1.8,7.3,1.0,-2.7955271565495154,0,0,0.9572719802793755,15.536524239934266,2.7431936545387736,pre_crisis,Male,Alberta,Some postsecondary,15-24,20-24,Manufacturing/Utilities,,Full-time,Non-unionized,Permanent,100-499 employees,Widowed,AB
1,2,4,3,6,17,35,1,1,3,1,2,17.22,2011,3,2011,3,950.72,Synthetic,True,0,1,1,0,0,30,20,10,100,2.8460714989995846,119.9,3.1,7.5,1.0,-1.4790468364831555,0,0,0.9716430358632193,16.731693077564636,2.8173047099718715,pre_crisis,Male,Ontario,Postsecondary certificate/diploma,25-34,30-34,Sales and Service,,Full-time,Non-unionized,Permanent,<20 employees,Common-law,ON
1,4,8,1,5,75,12,1,1,3,2,1,18.05,2021,7,2021,7,1209.6,Synthetic,True,0,1,1,0,0,50,18,32,1024,2.89314568477889,141.6,5.0,7.5,0.25,18.098415346121755,0,1,0.8227401129943503,14.850459039548024,2.6980307765250258,covid,Male,Nova Scotia,High school graduate,45-54,50-54,Art/Culture/Recreation/Sport,,Full-time,Non-unionized,Permanent,20-99 employees,Married,NS
2,3,6,1,8,29,59,2,1,3,1,4,17.28,2010,3,2010,3,1477.61,Synthetic,True,1,0,1,0,0,40,18,22,484,2.8495497633759097,116.5,3.1,8.1,0.59,-17.725988700564965,0,0,1.0,17.28,2.8495497633759097,pre_crisis,Female,British Columbia,High school graduate,35-44,40-44,Natural Resources/Agriculture,,Part-time,Non-unionized,Permanent,<20 employees,Separated,BC
2,6,12,1,8,17,24,2,1,3,3,1,13.63,2019,2,2019,2,852.98,Synthetic,True,1,0,1,0,0,70,18,52,2704,2.612273245708441,136.0,1.9,5.7,1.75,16.73819742489271,0,0,0.8566176470588235,11.675698529411765,2.4575096329781445,recovery,Female,Quebec,High school graduate,65+,70+,Natural Resources/Agriculture,,Part-time,Non-unionized,Permanent,100-499 employees,Married,QC
1,1,2,5,8,55,59,1,1,3,1,3,25.18,2011,10,2011,10,1365.56,Synthetic,True,0,1,1,0,1,20,25,0,0,3.2260500286162013,119.9,3.1,7.5,1.0,-11.838235294117638,0,0,0.9716430358632193,24.46597164303586,3.197283239588488,pre_crisis,Male,British Columbia,Above bachelor's degree,15-24,20-24,Natural Resources/Agriculture,Management of Companies,Full-time,Non-unionized,Permanent,<20 employees,Widowed,BC
1,4,8,2,1,88,24,1,1,3,5,2,31.93,2015,8,2015,8,1218.29,Synthetic,True,0,1,1,0,0,50,19,31,961,3.4635460067266908,126.6,0.7,6.9,0.63,5.587989991659703,0,0,0.920221169036335,29.382661927330176,3.3804047700223703,oil_shock,Male,Quebec,Some postsecondary,45-54,50-54,Business/Finance/Admin,,Full-time,Non-unionized,Permanent,1000+ employees,Common-law,QC
1,5,10,3,0,48,48,1,1,3,6,6,54.52,2017,4,2017,4,1026.38,Synthetic,True,0,1,1,0,0,60,20,40,1600,3.998567606828332,130.4,3.0,6.3,0.71,3.001579778830976,0,0,0.8934049079754601,48.70843558282209,3.8858522303415346,recovery,Male,Alberta,Postsecondary certificate/diploma,55-64,60-64,Management,Transportation/Warehousing,Full-time,Non-unionized,Permanent,Unknown,"Single, never married",AB
1,3,6,4,9,17,35,1,1,2,5,1,40.06,2022,8,2022,8,1054.98,Synthetic,True,0,1,1,0,1,40,22,18,324,3.6903783302376723,151.2,3.8,5.3,2.5,15.95092024539877,0,0,0.7705026455026456,30.866335978835984,3.429666139497995,inflation,Male,Ontario,Bachelor's degree,35-44,40-44,Manufacturing/Utilities,,Full-time,Covered by collective agreement,Permanent,1000+ employees,Married,ON
2,1,2,4,9,56,48,1,3,3,6,1,16.87,2012,1,2012,1,819.03,Synthetic,True,1,1,0,0,1,20,22,0,0,2.825536896557877,121.7,1.8,7.3,1.0,-19.510582010582,0,0,0.9572719802793755,16.149178307313065,2.7818691695701507,pre_crisis,Female,Alberta,Bachelor's degree,15-24,20-24,Manufacturing/Utilities,Administrative Services,Full-time,Non-unionized,Seasonal,Unknown,Married,AB
2,2,4,4,6,77,59,1,1,3,6,6,17.55,2020,5,2020,5,979.08,Synthetic,True,1,1,1,0,1,30,22,8,64,2.865053949911875,137.0,-5.1,9.5,0.5,12.571898110106815,1,1,0.8503649635036497,14.923905109489052,2.702964297089505,covid,Female,British Columbia,Bachelor's degree,25-34,30-34,Sales and Service,,Full-time,Non-unionized,Permanent,Unknown,"Single, never married",BC
2,2,4,2,9,85,48,1,1,1,2,2,24.82,2024,9,2024,9,1096.38,Synthetic,True,1,1,1,1,0,30,19,11,121,3.211649779776461,161.5,1.5,6.1,4.25,17.88321167883211,0,0,0.7213622291021672,17.90421052631579,2.8850359101195053,stabilization,Female,Alberta,Some postsecondary,25-34,30-34,Manufacturing/Utilities,,Full-time,Union member,Permanent,20-99 employees,Common-law,AB
1,6,12,1,7,18,35,1,3,1,2,5,31.46,2018,1,2018,1,1301.84,Synthetic,True,0,1,0,1,0,70,18,52,2704,3.4487168976301317,133.4,2.8,5.8,1.42,-17.39938080495356,0,0,0.8733133433283358,27.474437781109444,3.3132560371543636,recovery,Male,Ontario,High school graduate,65+,70+,Trades/Transport/Equipment,,Full-time,Union member,Seasonal,20-99 employees,Divorced,ON
1,5,10,2,5,13,48,1,1,1,3,6,27.13,2024,11,2024,11,992.34,Synthetic,True,0,1,1,1,0,60,19,41,1681,3.3006401266708405,161.5,1.5,6.1,4.25,21.064467766116945,0,0,0.7213622291021672,19.570557275541795,2.9740262570138842,stabilization,Male,Alberta,Some postsecondary,55-64,60-64,Art/Culture/Recreation/Sport,,Full-time,Union member,Permanent,100-499 employees,"Single, never married",AB
2,5,10,1,4,22,46,2,1,1,3,2,19.38,2021,4,2021,4,1206.22,Synthetic,True,1,0,1,1,0,60,18,42,1764,2.96424160646262,141.6,5.0,7.5,0.25,-12.321981424148609,0,1,0.8227401129943503,15.94470338983051,2.769126698208756,covid,Female,Manitoba,High school graduate,55-64,60-64,Education/Law/Social/Government,Utilities,Part-time,Union member,Permanent,100-499 employees,Common-law,MB
2,5,10,1,6,53,13,1,1,3,6,1,17.74,2018,6,2018,6,1312.18,Synthetic,True,1,1,1,0,0,60,18,42,1764,2.8758219768814333,133.4,2.8,5.8,1.42,-5.790960451977389,0,0,0.8733133433283358,15.492578710644676,2.740361116405665,recovery,Female,New Brunswick,High school graduate,55-64,60-64,Sales and Service,Real Estate,Full-time,Non-unionized,Permanent,Unknown,Married,NB
2,3,6,0,5,17,59,1,1,3,2,5,23.43,2011,10,2011,10,1288.97,Synthetic,True,1,1,1,0,0,40,16,24,576,3.1540172525197043,119.9,3.1,7.5,1.0,-10.119940029985008,0,0,0.9716430358632193,22.76559633027523,3.125250463491991,pre_crisis,Female,British Columbia,Less than high school,35-44,40-44,Art/Culture/Recreation/Sport,,Full-time,Non-unionized,Permanent,20-99 employees,Divorced,BC
2,5,10,5,9,58,35,1,1,1,5,6,38.24,2017,8,2017,8,1213.2,Synthetic,True,1,1,1,1,1,60,25,35,1225,3.643882088183201,130.4,3.0,6.3,0.71,8.757297748123438,0,0,0.8934049079754601,34.163803680981594,3.5311667116964034,recovery,Female,Ontario,Above bachelor's degree,55-64,60-64,Manufacturing/Utilities,,Full-time,Union member,Permanent,1000+ employees,"Single, never married",ON
1,6,12,5,4,90,24,1,1,3,4,1,36.73,2019,3,2019,3,1206.13,Synthetic,True,0,1,1,0,1,70,25,45,2025,3.6035938598315758,136.0,1.9,5.7,1.75,4.294478527607359,0,0,0.8566176470588235,31.463566176470582,3.448830247101279,recovery,Male,Quebec,Above bachelor's degree,65+,70+,Education/Law/Social/Government,,Full-time,Non-unionized,Permanent,500-999 employees,Married,QC
2,3,6,0,8,55,35,2,1,3,6,4,14.46,2020,5,2020,5,1304.85,Synthetic,True,1,0,1,0,0,40,16,24,576,2.671386216730619,137.0,-5.1,9.5,0.5,0.7352941176470562,1,1,0.8503649635036497,12.296277372262775,2.509296563908249,covid,Female,Ontario,Less than high school,35-44,40-44,Natural Resources/Agriculture,Management of Companies,Part-time,Non-unionized,Permanent,Unknown,Separated,ON
1,2,4,1,7,35,35,1,1,1,5,5,27.24,2021,7,2021,7,1034.86,Synthetic,True,0,1,1,1,0,30,18,12,144,3.3046864812813115,141.6,5.0,7.5,0.25,3.3576642335766405,0,1,0.8227401129943503,22.4114406779661,3.1095715730274476,covid,Male,Ontario,High school graduate,25-34,30-34,Trades/Transport/Equipment,,Full-time,Union member,Permanent,1000+ employees,Divorced,ON
1,3,6,1,0,14,35,2,1,2,2,1,34.4,2014,1,2014,1,1115.15,Synthetic,True,0,0,1,0,0,40,18,22,484,3.5380565643793527,125.2,2.9,6.9,1.0,-11.581920903954801,0,0,0.9305111821086262,32.00958466453674,3.4660353787191096,pre_crisis,Male,Ontario,High school graduate,35-44,40-44,Management,,Part-time,Covered by collective agreement,Permanent,20-99 employees,Married,ON
1,2,4,2,1,14,35,1,1,3,1,2,33.64,2013,7,2013,7,1476.32,Synthetic,True,0,1,1,0,0,30,19,11,121,3.5157158351047473,122.8,2.3,7.1,1.0,-1.9169329073482455,0,0,0.9486970684039088,31.91416938110749,3.4630500923974603,pre_crisis,Male,Ontario,Some postsecondary,25-34,30-34,Business/Finance/Admin,,Full-time,Non-unionized,Permanent,<20 employees,Common-law,ON
1,1,2,1,6,60,24,2,1,3,5,3,11.88,2019,12,2019,12,1268.02,Synthetic,True,0,0,1,0,0,20,18,2,4,2.474856313934499,136.0,1.9,5.7,1.75,10.749185667752448,0,0,0.8566176470588235,10.176617647058823,2.320092701204202,recovery,Male,Quebec,High school graduate,15-24,20-24,Sales and Service,,Part-time,Non-unionized,Permanent,1000+ employees,Widowed,QC
2,5,10,5,2,68,35,1,1,3,6,3,37.53,2014,11,2014,11,1163.92,Synthetic,True,1,1,1,0,1,60,25,35,1225,3.6251406131469297,125.2,2.9,6.9,1.0,-7.941176470588229,0,0,0.9305111821086262,34.92208466453674,3.5531194274866866,pre_crisis,Female,Ontario,Above bachelor's degree,55-64,60-64,Natural/Applied Sciences,,Full-time,Non-unionized,Permanent,Unknown,Widowed,ON
1,5,10,1,6,75,59,2,4,3,5,1,18.03,2013,8,2013,8,1204.82,Synthetic,True,0,0,0,0,0,60,18,42,1764,2.8920370372152258,122.8,2.3,7.1,1.0,-1.9169329073482455,0,0,0.9486970684039088,17.105008143322475,2.8393712945079392,pre_crisis,Male,British Columbia,High school graduate,55-64,60-64,Sales and Service,,Part-time,Non-unionized,Casual,1000+ employees,Married,BC
1,2,4,1,1,77,35,1,1,3,5,1,33.79,2025,8,2025,8,873.1,Synthetic,True,0,1,1,0,0,30,18,12,144,3.5201649007261984,165.0,1.8,6.3,3.75,34.36482084690553,0,0,0.706060606060606,23.857787878787878,3.1721106998313733,stabilization,Male,Ontario,High school graduate,25-34,30-34,Business/Finance/Admin,,Full-time,Non-unionized,Permanent,1000+ employees,Married,ON
2,3,6,1,4,38,35,1,1,3,2,1,16.2,2017,9,2017,9,1214.39,Synthetic,True,1,1,1,0,0,40,18,22,484,2.785011242238338,130.4,3.0,6.3,0.71,-20.969696969696972,0,0,0.8934049079754601,14.473159509202453,2.672295865751541,recovery,Female,Ontario,High school graduate,35-44,40-44,Education/Law/Social/Government,,Full-time,Non-unionized,Permanent,20-99 employees,Married,ON
1,5,10,5,1,85,24,1,1,3,3,2,34.53,2013,6,2013,6,1385.55,Synthetic,True,0,1,1,0,1,60,25,35,1225,3.541828511401901,122.8,2.3,7.1,1.0,-5.828220858895716,0,0,0.9486970684039088,32.75850977198697,3.489162768694614,pre_crisis,Male,Quebec,Above bachelor's degree,55-64,60-64,Business/Finance/Admin,,Full-time,Non-unionized,Permanent,100-499 employees,Common-law,QC
1,4,8,5,2,47,12,1,1,3,6,1,40.95,2022,12,2022,12,1166.53,Synthetic,True,0,1,1,0,1,50,25,25,625,3.7123518102990785,151.2,3.8,5.3,2.5,23.12703583061888,0,0,0.7705026455026456,31.55208333333334,3.4516396195594012,inflation,Male,Nova Scotia,Above bachelor's degree,45-54,50-54,Natural/Applied Sciences,,Full-time,Non-unionized,Permanent,Unknown,Married,NS
2,3,6,4,1,12,35,2,1,3,1,2,37.93,2019,6,2019,6,923.83,Synthetic,True,1,0,1,0,1,40,22,18,324,3.6357423557008075,136.0,1.9,5.7,1.75,-10.052910052910047,0,0,0.8566176470588235,32.49150735294118,3.480978742970511,recovery,Female,Ontario,Bachelor's degree,35-44,40-44,Business/Finance/Admin,,Part-time,Non-unionized,Permanent,<20 employees,Common-law,ON
1,4,8,3,9,83,12,1,1,3,3,1,20.88,2021,2,2021,2,1113.75,Synthetic,True,0,1,1,0,0,50,20,30,900,3.038791763014438,141.6,5.0,7.5,0.25,4.117647058823515,0,1,0.8227401129943503,17.178813559322034,2.8436768547605737,covid,Male,Nova Scotia,Postsecondary certificate/diploma,45-54,50-54,Manufacturing/Utilities,,Full-time,Non-unionized,Permanent,100-499 employees,Married,NS
1,5,10,1,4,71,46,1,1,3,2,1,24.21,2022,3,2022,3,994.62,Synthetic,True,0,1,1,0,0,60,18,42,1764,3.1867657709499673,151.2,3.8,5.3,2.5,6.779661016949157,0,0,0.7705026455026456,18.65386904761905,2.92605358021029,inflation,Male,Manitoba,High school graduate,55-64,60-64,Education/Law/Social/Government,Arts/Entertainment,Full-time,Non-unionized,Permanent,20-99 employees,Married,MB
1,5,10,1,9,91,35,1,4,3,4,1,23.66,2023,4,2023,4,1051.82,Synthetic,True,0,1,0,0,0,60,18,42,1764,3.1637858585502405,157.1,1.2,5.4,4.75,3.9021164021163957,0,0,0.7415658816040739,17.54544875875239,2.864794586294421,inflation,Male,Ontario,High school graduate,55-64,60-64,Manufacturing/Utilities,Public Administration,Full-time,Non-unionized,Casual,500-999 employees,Married,ON
1,3,6,3,9,61,35,1,1,3,4,5,29.13,2025,4,2025,4,957.51,Synthetic,True,0,1,1,0,0,40,20,20,400,3.3717685709713434,165.0,1.8,6.3,3.75,5.0286441756842715,0,0,0.706060606060606,20.567545454545453,3.023714370076518,stabilization,Male,Ontario,Postsecondary certificate/diploma,35-44,40-44,Manufacturing/Utilities,Education,Full-time,Non-unionized,Permanent,500-999 employees,Divorced,ON
2,2,4,4,9,41,35,2,1,3,4,6,18.93,2015,8,2015,8,1033.74,Synthetic,True,1,0,1,0,1,30,22,8,64,2.9407479652212314,126.6,0.7,6.9,0.63,-23.272727272727277,0,0,0.920221169036335,17.419786729857822,2.857606728516911,oil_shock,Female,Ontario,Bachelor's degree,25-34,30-34,Manufacturing/Utilities,Wholesale Trade,Part-time,Non-unionized,Permanent,500-999 employees,"Single, never married",ON
2,5,10,2,4,91,59,1,1,1,2,1,28.43,2011,1,2011,1,1375.19,Synthetic,True,1,1,1,1,0,60,19,41,1681,3.3474449256629084,119.9,3.1,7.5,1.0,-5.292259083728268,0,0,0.9716430358632193,27.623811509591324,3.318678136635195,pre_crisis,Female,British Columbia,Some postsecondary,55-64,60-64,Education/Law/Social/Government,Public Administration,Full-time,Union member,Permanent,20-99 employees,Married,BC
2,1,2,2,7,91,10,1,1,3,1,2,13.69,2014,10,2014,10,1330.39,Synthetic,True,1,1,1,0,0,20,19,1,1,2.6166656393003573,125.2,2.9,6.9,1.0,4.420350291909925,0,0,0.9305111821086262,12.738698083067092,2.5446444536401147,pre_crisis,Female,Newfoundland and Labrador,Some postsecondary,15-24,20-24,Trades/Transport/Equipment,Public Administration,Full-time,Non-unionized,Permanent,<20 employees,Common-law,NL
2,4,8,3,1,53,35,1,1,3,5,6,45.09,2015,4,2015,4,1143.38,Synthetic,True,1,1,1,0,0,50,20,30,900,3.8086604924329928,126.6,0.7,6.9,0.63,1.1182108626198062,0,0,0.920221169036335,41.49277251184835,3.7255192557286727,oil_shock,Female,Ontario,Postsecondary certificate/diploma,45-54,50-54,Business/Finance/Admin,Real Estate,Full-time,Non-unionized,Permanent,1000+ employees,"Single, never married",ON
2,2,4,1,1,38,59,2,1,3,6,5,20.01,2014,11,2014,11,1347.75,Synthetic,True,1,0,1,0,0,30,18,12,144,2.996232148595642,125.2,2.9,6.9,1.0,-1.1058451816745585,0,0,0.9305111821086262,18.61952875399361,2.924210962935399,pre_crisis,Female,British Columbia,High school graduate,25-34,30-34,Business/Finance/Admin,,Part-time,Non-unionized,Permanent,Unknown,Divorced,BC
1,3,6,3,8,49,59,1,1,1,1,5,34.48,2021,12,2021,12,1482.9,Synthetic,True,0,1,1,1,0,40,20,20,400,3.5403794457954922,141.6,5.0,7.5,0.25,13.09904153354633,0,1,0.8227401129943503,28.368079096045197,3.3452645375416283,covid,Male,British Columbia,Postsecondary certificate/diploma,35-44,40-44,Natural Resources/Agriculture,Transportation/Warehousing,Full-time,Union member,Permanent,<20 employees,Divorced,BC
2,3,6,2,0,75,35,1,1,1,1,5,48.44,2011,11,2011,11,1084.3,Synthetic,True,1,1,1,1,0,40,19,21,441,3.8803259186848913,119.9,3.1,7.5,1.0,-15.324858757062144,0,0,0.9716430358632193,47.06638865721434,3.8515591296571783,pre_crisis,Female,Ontario,Some postsecondary,35-44,40-44,Management,,Full-time,Union member,Permanent,<20 employees,Divorced,ON
2,2,4,0,9,26,35,2,1,3,5,1,16.23,2023,11,2023,11,1485.99,Synthetic,True,1,0,1,0,0,30,16,14,196,2.7868613815264998,157.1,1.2,5.4,4.75,31.025854879065882,0,0,0.7415658816040739,12.03561425843412,2.4878701092706796,inflation,Female,Ontario,Less than high school,25-34,30-34,Manufacturing/Utilities,,Part-time,Non-unionized,Permanent,1000+ employees,Married,ON
2,5,10,3,6,77,24,1,1,3,2,6,22.96,2016,4,2016,4,972.13,Synthetic,True,1,1,1,0,0,60,20,40,1600,3.133753571451366,128.4,1.0,7.0,0.5,-18.268618714194773,0,0,0.9073208722741433,20.83208722741433,3.0364944532012603,oil_shock,Female,Quebec,Postsecondary certificate/diploma,55-64,60-64,Sales and Service,,Full-time,Non-unionized,Permanent,20-99 employees,"Single, never married",QC
2,1,2,5,4,89,24,1,1,1,2,6,26.77,2013,1,2013,1,1468.18,Synthetic,True,1,1,1,1,1,20,25,0,0,3.2872818575322613,122.8,2.3,7.1,1.0,-4.3613707165109155,0,0,0.9486970684039088,25.396620521172636,3.2346161148249744,pre_crisis,Female,Quebec,Above bachelor's degree,15-24,20-24,Education/Law/Social/Government,,Full-time,Union member,Permanent,20-99 employees,"Single, never married",QC
1,5,10,2,1,78,35,1,1,3,3,1,36.06,2017,3,2017,3,1405.1,Synthetic,True,0,1,1,0,0,60,19,41,1681,3.585184217775171,130.4,3.0,6.3,0.71,6.1889250814332275,0,0,0.8934049079754601,32.216180981595095,3.472468841288374,recovery,Male,Ontario,Some postsecondary,55-64,60-64,Business/Finance/Admin,,Full-time,Non-unionized,Permanent,100-499 employees,Married,ON
